Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7 Percent,Daycount,Overall Percent Change (Day 1 to 6),Outcome
29.205078,29.251284,29.288258,29.565519,29.694912,29.953688,1.2,0,2.56,7
29.251284,29.288258,29.565519,29.694912,29.953688,30.314131,-0.24,1,3.63,4
25.192532,25.508394,25.527538,25.900831,26.025263,26.245411,-1.6,4,4.18,2
26.396902,26.629902,27.581314,28.105564,29.688019,29.765684,-1.79,3,12.76,2
33.017971,33.396595,33.464554,33.940258,34.047054,34.1255,-0.89,1,3.35,3
33.757183,33.767086,33.885914,35.896095,36.193165,36.698189,0.46,0,8.71,6
33.767086,33.885914,35.896095,36.193165,36.698189,36.866528,-1.1,2,9.18,3
36.529846,37.193306,37.629009,37.658718,38.104324,38.272667,0.34,0,4.77,6
37.193306,37.629009,37.658718,38.104324,38.272667,38.401394,-1.5,2,3.25,3
36.209999,36.849998,38.259998,38.48,39.16,40.220001,1.94,0,11.07,8
36.849998,38.259998,38.48,39.16,40.220001,41.0,-1.88,1,11.26,2
38.919998,39.419998,39.709999,39.990002,40.68,41.07,-1.05,2,5.52,3
5.148,5.21,5.264,5.284,5.298,5.314,1.99,2,3.22,8
5.21,5.264,5.284,5.298,5.314,5.42,0.07,1,4.03,5
5.264,5.284,5.298,5.314,5.42,5.424,0.15,0,3.04,5
5.284,5.298,5.314,5.42,5.424,5.432,0.0,0,2.8,5
5.598,5.696,5.926,6.02,6.126,6.182,0.91,1,10.43,7
5.696,5.926,6.02,6.126,6.182,6.238,0.38,0,9.52,6
5.926,6.02,6.126,6.182,6.238,6.262,-0.51,0,5.67,4
6.054,6.184,6.208,6.238,6.286,6.386,1.63,0,5.48,8
6.184,6.208,6.238,6.286,6.386,6.49,0.0,0,4.95,5
5.844,5.98,6.006,6.104,6.206,6.346,0.25,0,8.59,6
5.98,6.006,6.104,6.206,6.346,6.362,-1.01,4,6.39,3
6.634,6.68,6.682,6.808,6.884,6.95,0.83,2,4.76,7
6.68,6.682,6.808,6.884,6.95,7.008,2.03,1,4.91,8
6.682,6.808,6.884,6.95,7.008,7.15,2.83,0,7.0,9
6.808,6.884,6.95,7.008,7.15,7.352,-0.19,0,7.99,4
5.31,5.46,5.612,5.622,5.68,5.922,-0.88,0,11.53,3
5.686,5.706,5.728,5.816,5.88,6.126,1.21,0,7.74,7
5.706,5.728,5.816,5.88,6.126,6.2,0.0,0,8.66,5
6.444,6.466,6.524,6.546,6.564,6.664,1.17,0,3.41,7
6.466,6.524,6.546,6.564,6.664,6.742,-0.12,3,4.27,4
6.314,6.336,6.42,6.692,6.722,6.774,-0.15,3,7.29,4
6.024,6.084,6.166,6.202,6.262,6.392,0.5,0,6.11,6
6.084,6.166,6.202,6.262,6.392,6.424,-0.84,1,5.59,3
7.596,7.698,7.7,7.776,7.9,8.014,0.12,3,5.5,5
7.698,7.7,7.776,7.9,8.014,8.024,0.27,2,4.23,6
7.7,7.776,7.9,8.014,8.024,8.046,0.6,1,4.49,6
7.776,7.9,8.014,8.024,8.046,8.094,1.56,0,4.09,7
7.9,8.014,8.024,8.046,8.094,8.22,-0.95,0,4.05,3
7.436,7.452,7.472,7.568,7.64,7.66,-4.07,1,3.01,0
7.168,7.27,7.346,7.374,7.658,7.806,-0.67,0,8.9,4
7.98,8.052,8.062,8.154,8.264,8.354,0.34,0,4.69,6
8.052,8.062,8.154,8.264,8.354,8.382,-0.19,1,4.1,4
8.436,8.53,8.542,8.728,8.854,9.018,-0.49,0,6.9,4
9.79,9.812,9.822,9.84,9.974,10.064,-0.74,1,2.8,4
9.902,10.092,10.13,10.37,10.494,10.818,0.65,1,9.25,6
10.092,10.13,10.37,10.494,10.818,10.888,0.44,0,7.89,6
10.13,10.37,10.494,10.818,10.888,10.936,-0.79,1,7.96,4
10.948,11.138,11.388,11.804,12.032,12.076,-1.37,0,10.3,3
12.3,12.506,12.65,12.822,12.938,13.148,-0.7,1,6.89,4
16.062,16.184,16.502001,16.610001,16.752001,17.216,-2.97,3,7.18,1
17.096001,17.450001,17.902,17.91,18.351999,18.454,0.02,0,7.94,5
17.450001,17.902,17.91,18.351999,18.454,18.458,-1.2,1,5.78,3
13.382,14.018,14.31,14.616,14.642,14.654,-1.38,1,9.51,3
14.642,15.032,15.314,15.78,16.028,16.393999,-0.91,0,11.97,3
16.365999,16.469999,16.794001,17.044001,17.125999,17.497999,-4.56,7,6.92,0
16.700001,16.822001,17.216,17.462,17.924,17.936001,3.38,1,7.4,9
16.822001,17.216,17.462,17.924,17.936001,18.542,2.71,0,10.22,9
17.216,17.462,17.924,17.936001,18.542,19.044001,-1.23,0,10.62,3
18.216,18.313999,18.398001,18.452,18.58,18.604,0.01,1,2.13,5
18.313999,18.398001,18.452,18.58,18.604,18.606001,0.42,0,1.59,6
18.398001,18.452,18.58,18.604,18.606001,18.684,-1.64,0,1.55,2
13.93,14.494,14.63,14.718,14.764,14.936,1.74,1,7.22,8
14.494,14.63,14.718,14.764,14.936,15.196,1.33,0,4.84,7
14.63,14.718,14.764,14.936,15.196,15.398,-0.49,0,5.25,4
14.974,15.05,15.35,15.366,15.438,15.622,0.93,1,4.33,7
15.05,15.35,15.366,15.438,15.622,15.768,0.06,0,4.77,5
15.35,15.366,15.438,15.622,15.768,15.778,-0.43,5,2.79,4
15.71,16.110001,16.209999,16.812,16.941999,17.004,-0.29,1,8.24,4
20.386,20.927999,21.870001,21.969999,22.049999,22.591999,-0.54,0,10.82,4
20.868,21.139999,21.712,22.292,27.024,27.368,2.65,0,31.15,9
21.139999,21.712,22.292,27.024,27.368,28.091999,-1.47,0,32.89,3
27.431999,27.612,28.686001,28.934,28.964001,29.124001,-1.54,0,6.17,3
25.318001,25.34,25.488001,25.52,25.832001,25.983999,-0.32,1,2.63,4
23.66,24.138,24.327999,25.236,25.775999,26.122,-0.36,1,10.41,4
24.528,24.576,25.218,25.559999,25.615999,26.332001,-4.8,9,7.35,0
25.068001,25.511999,25.672001,26.138,26.364,26.666,2.32,3,6.37,8
25.511999,25.672001,26.138,26.364,26.666,27.284,6.91,2,6.95,10
25.672001,26.138,26.364,26.666,27.284,29.17,0.08,1,13.63,5
26.138,26.364,26.666,27.284,29.17,29.191999,4.24,0,11.68,10
26.364,26.666,27.284,29.17,29.191999,30.43,-1.26,0,15.42,3
31.096001,31.886,31.992001,32.264,32.602001,32.945999,0.1,3,5.95,5
31.886,31.992001,32.264,32.602001,32.945999,32.978001,0.81,2,3.42,7
31.992001,32.264,32.602001,32.945999,32.978001,33.245998,0.88,1,3.92,7
32.264,32.602001,32.945999,32.978001,33.245998,33.537998,2.53,0,3.95,9
32.602001,32.945999,32.978001,33.245998,33.537998,34.386002,-0.92,0,5.47,3
33.242001,35.153999,36.091999,37.506001,37.669998,38.405998,-1.31,0,15.53,3
42.166,42.613998,42.914001,43.141998,43.268002,43.708,-1.62,1,3.66,2
61.316002,62.02,62.762001,63.057999,65.348,66.424004,0.4,2,8.33,6
62.02,62.762001,63.057999,65.348,66.424004,66.690002,0.27,1,7.53,6
62.762001,63.057999,65.348,66.424004,66.690002,66.867996,0.28,0,6.54,6
63.057999,65.348,66.424004,66.690002,66.867996,67.057999,-1.01,0,6.34,3
64.821999,65.685997,65.984001,67.68,68.237999,70.237999,-0.61,0,8.36,4
56.580002,57.369999,59.0,59.869999,61.619999,62.700001,-0.67,0,10.82,4
56.259998,57.93,59.400002,59.650002,60.060001,60.369999,4.16,0,7.31,10
57.93,59.400002,59.650002,60.060001,60.369999,62.880001,-16.33,1,8.54,0
48.549999,48.599998,49.650002,50.450001,51.709999,53.59,4.2,0,10.38,10
48.599998,49.650002,50.450001,51.709999,53.59,55.84,-7.11,1,14.9,0
48.380001,48.419998,49.27,50.509998,51.09,51.759998,2.8,0,6.99,9
48.419998,49.27,50.509998,51.09,51.759998,53.209999,-0.96,0,9.89,3
62.990002,63.98,64.269997,64.809998,65.809998,66.459999,-0.23,0,5.51,4
65.150002,65.519997,66.910004,67.0,67.190002,68.389999,-0.47,0,4.97,4
60.490002,61.18,64.589996,66.080002,66.400002,67.010002,0.73,2,10.78,6
61.18,64.589996,66.080002,66.400002,67.010002,67.5,0.4,1,10.33,6
64.589996,66.080002,66.400002,67.010002,67.5,67.769997,1.17,0,4.92,7
66.080002,66.400002,67.010002,67.5,67.769997,68.559998,-0.36,1,3.75,4
60.209999,60.869999,61.91,62.23,63.169998,64.07,1.56,0,6.41,7
60.869999,61.91,62.23,63.169998,64.07,65.07,-2.41,0,6.9,2
55.720001,56.259998,56.32,57.169998,57.310001,57.59,-12.35,0,3.36,0
50.419998,51.259998,51.91,52.580002,52.970001,53.43,0.58,0,5.97,6
51.259998,51.91,52.580002,52.970001,53.43,53.740002,-1.77,1,4.84,2
51.32,52.16,53.639999,55.040001,55.349998,57.049999,1.37,0,11.17,7
52.16,53.639999,55.040001,55.349998,57.049999,57.830002,-2.97,1,10.87,1
58.110001,58.16,59.630001,60.200001,60.73,61.240002,0.31,1,5.39,6
58.16,59.630001,60.200001,60.73,61.240002,61.43,1.48,0,5.62,7
59.630001,60.200001,60.73,61.240002,61.43,62.34,-1.65,1,4.54,2
68.68,69.690002,70.360001,71.5,72.790001,73.400002,1.8,2,6.87,8
69.690002,70.360001,71.5,72.790001,73.400002,74.720001,0.07,1,7.22,5
70.360001,71.5,72.790001,73.400002,74.720001,74.769997,1.07,0,6.27,7
71.5,72.790001,73.400002,74.720001,74.769997,75.57,-0.2,0,5.69,4
101.462517,101.823708,102.546165,102.939499,103.774315,103.910767,-1.1,0,2.41,3
95.08783,97.524536,97.871437,99.96122,101.913818,105.165421,1.66,2,10.6,8
97.524536,97.871437,99.96122,101.913818,105.165421,106.908241,0.45,1,9.62,6
97.871437,99.96122,101.913818,105.165421,106.908241,107.3843,2.64,0,9.72,9
99.96122,101.913818,105.165421,106.908241,107.3843,110.21637,-0.11,2,10.26,4
109.417549,110.054962,110.724655,112.814423,112.822479,114.089233,-0.06,1,4.27,4
116.460815,117.787056,119.604454,119.710869,120.316673,120.545929,0.81,2,3.51,7
117.787056,119.604454,119.710869,120.316673,120.545929,121.528275,0.13,1,3.18,5
119.604454,119.710869,120.316673,120.545929,121.528275,121.691978,0.24,0,1.75,5
119.710869,120.316673,120.545929,121.528275,121.691978,121.986694,-1.83,0,1.9,2
110.607498,111.00045,112.93248,113.120743,113.898491,117.983543,-2.4,4,6.67,2
106.334427,107.657593,108.757492,111.66851,111.685059,111.858727,1.01,0,5.2,7
107.657593,108.757492,111.66851,111.685059,111.858727,112.983444,-0.52,0,4.95,4
111.106491,112.137917,113.369003,113.701752,113.718399,114.558533,0.13,0,3.11,5
112.137917,113.369003,113.701752,113.718399,114.558533,114.708282,-0.8,2,2.29,3
116.56324,116.646385,116.737915,117.336792,117.694504,118.102074,-0.32,0,1.32,4
116.02372,117.521217,118.115143,118.407936,118.566925,119.261284,-0.33,0,2.79,4
125.949829,128.118866,129.287521,136.273956,139.98999,141.705139,0.97,0,12.51,7
128.118866,129.287521,136.273956,139.98999,141.705139,143.083878,-1.28,0,11.68,3
139.250092,140.082474,141.604172,143.075485,143.386551,144.672852,0.34,4,3.89,6
140.082474,141.604172,143.075485,143.386551,144.672852,145.168884,1.42,3,3.63,7
141.604172,143.075485,143.386551,144.672852,145.168884,147.237076,0.13,2,3.98,5
143.075485,143.386551,144.672852,145.168884,147.237076,147.422012,0.6,1,3.04,6
143.386551,144.672852,145.168884,147.237076,147.422012,148.30481,1.29,0,3.43,7
144.672852,145.168884,147.237076,147.422012,148.30481,150.213242,-0.08,0,3.83,4
154.174774,155.703094,157.56076,158.092712,158.734436,159.367706,0.17,2,3.37,5
155.703094,157.56076,158.092712,158.734436,159.367706,159.637863,0.28,1,2.53,6
157.56076,158.092712,158.734436,159.367706,159.637863,160.085358,0.16,0,1.6,5
158.092712,158.734436,159.367706,159.637863,160.085358,160.33873,-0.84,2,1.42,3
158.930511,159.244324,159.566666,160.253662,162.772751,163.900833,0.83,1,3.13,7
159.244324,159.566666,160.253662,162.772751,163.900833,165.266388,0.09,0,3.78,5
159.566666,160.253662,162.772751,163.900833,165.266388,165.419067,-0.64,0,3.67,4
163.824478,164.604797,164.69812,165.011932,166.216324,166.521683,0.13,0,1.65,5
164.604797,164.69812,165.011932,166.216324,166.521683,166.742188,-1.12,2,1.3,3
162.857513,163.391922,166.131485,167.726044,169.057648,169.617508,0.56,1,4.15,6
163.391922,166.131485,167.726044,169.057648,169.617508,170.558975,0.57,0,4.39,6
166.131485,167.726044,169.057648,169.617508,170.558975,171.534363,-0.11,1,3.25,4
168.277359,170.100922,170.720139,171.356201,171.899063,173.468201,-0.32,1,3.08,4
170.470398,171.560638,172.344223,172.39534,174.226593,174.550262,-0.67,0,2.39,4
167.225204,167.395569,168.681747,169.780472,170.410782,171.322159,-1.16,1,2.45,3
167.66806,168.33252,168.877609,172.207977,173.008652,173.988129,0.71,0,3.77,6
168.33252,168.877609,172.207977,173.008652,173.988129,175.22319,-0.15,0,4.09,4
174.635513,175.103958,177.778488,179.32016,179.975983,182.532913,-0.4,1,4.52,4
188.165253,191.762924,192.879044,193.025055,194.287201,194.604874,1.46,0,3.42,7
191.762924,192.879044,193.025055,194.287201,194.604874,197.438339,-2.31,0,2.96,2
168.152679,168.213089,169.403015,172.136612,173.36969,173.904358,1.12,0,3.42,7
168.213089,169.403015,172.136612,173.36969,173.904358,175.844589,-0.42,0,4.54,4
168.729843,169.579086,169.899719,170.021011,172.074783,173.755936,0.96,1,2.98,7
169.579086,169.899719,170.021011,172.074783,173.755936,175.419754,1.08,0,3.44,7
169.899719,170.021011,172.074783,173.755936,175.419754,177.308868,-0.29,0,4.36,4
129.017578,132.464752,135.032791,135.206863,136.852142,136.895676,-2.47,7,6.11,2
133.509384,137.33963,138.105621,138.11438,140.064301,141.396179,0.85,1,5.91,7
137.33963,138.105621,138.11438,140.064301,141.396179,142.597458,0.44,0,3.83,6
138.105621,138.11438,140.064301,141.396179,142.597458,143.224228,-0.84,3,3.71,3
146.398102,147.790131,149.549835,149.900024,150.749237,154.084839,-2.89,1,5.25,1
151.495239,153.027832,153.723663,155.767059,155.925613,160.629028,-0.9,0,6.03,3
141.648102,143.700287,147.77832,151.442413,151.477646,153.230423,-0.33,0,8.18,4
160.162567,161.677109,162.615967,164.599899,165.095978,165.529938,-1.79,0,3.35,2
166.397888,167.044495,167.761917,168.249084,169.143631,169.444763,-0.53,0,1.83,4
157.171722,158.228867,160.835861,164.813477,166.748581,167.295074,-0.26,3,6.44,4
132.626328,133.023758,134.875443,140.21373,141.893829,146.527573,3.43,0,10.48,9
133.023758,134.875443,140.21373,141.893829,146.527573,151.549698,-2.56,0,13.93,1
134.179932,134.767044,138.280731,140.900208,141.857681,143.673218,-0.91,0,7.08,3
125.592918,129.187241,129.960709,130.452087,132.6633,135.138382,0.27,0,7.6,6
129.187241,129.960709,130.452087,132.6633,135.138382,135.50238,-2.32,2,4.89,2
120.410439,120.419609,124.784157,126.718864,127.534904,127.589958,0.12,2,5.96,5
120.419609,124.784157,126.718864,127.534904,127.589958,127.745827,5.61,1,6.08,10
124.784157,126.718864,127.534904,127.589958,127.745827,134.907013,2.84,0,8.11,9
126.718864,127.534904,127.589958,127.745827,134.907013,138.739746,-0.67,0,9.49,4
135.470688,136.385071,138.370773,141.381622,145.491562,146.683014,0.52,4,8.28,6
136.385071,138.370773,141.381622,145.491562,146.683014,147.440338,1.57,3,8.11,7
138.370773,141.381622,145.491562,146.683014,147.440338,149.749252,0.61,2,8.22,6
141.381622,145.491562,146.683014,147.440338,149.749252,150.663574,0.2,1,6.57,5
145.491562,146.683014,147.440338,149.749252,150.663574,150.959152,0.84,0,3.76,7
146.683014,147.440338,149.749252,150.663574,150.959152,152.233704,-0.92,1,3.78,3
178.274323,179.481094,179.537201,181.5298,182.895584,185.355911,-1.06,0,3.97,3
184.766571,185.374588,186.497162,189.847458,190.214508,190.929779,0.33,0,3.34,6
185.374588,186.497162,189.847458,190.214508,190.929779,191.560287,-0.08,2,3.34,4
186.977158,191.315598,191.757919,192.633133,194.929428,195.437607,0.11,0,4.52,5
191.315598,191.757919,192.633133,194.929428,195.437607,195.644638,-0.17,1,2.26,4
217.892227,223.41925,225.084961,226.845291,228.085083,231.264999,-1.42,2,6.14,3
203.121765,206.166229,209.134598,209.353394,210.504578,215.499344,-0.71,3,6.09,4
216.055862,217.806961,220.524521,221.825882,227.691574,230.849335,0.1,2,6.85,5
217.806961,220.524521,221.825882,227.691574,230.849335,231.069412,0.5,1,6.09,6
220.524521,221.825882,227.691574,230.849335,231.069412,232.227249,0.41,0,5.31,6
221.825882,227.691574,230.849335,231.069412,232.227249,233.184143,-0.83,0,5.12,3
235.623001,237.210693,238.846481,241.117371,242.021866,242.762787,0.59,0,3.03,6
237.210693,238.846481,241.117371,242.021866,242.762787,244.18689,-1.29,2,2.94,3
212.07872,212.930038,216.209442,217.689545,218.144211,219.401794,-0.14,2,3.45,4
198.663589,199.782516,203.440933,203.596634,205.114471,208.393402,-0.3,0,4.9,4
211.725708,212.812378,215.073837,216.806656,219.342239,219.616348,-0.66,1,3.73,4
245.795486,248.622177,250.267014,252.345154,253.546768,254.246078,0.59,0,3.44,6
248.622177,250.267014,252.345154,253.546768,254.246078,255.752991,-0.41,0,2.87,4
292.066895,292.594238,293.121582,294.275818,297.52951,298.73349,-1.06,1,2.28,3
77.808647,79.355637,79.675018,79.814743,80.333733,82.768997,-2.95,0,6.38,1
63.029606,63.099525,66.495728,68.203819,69.172745,71.490158,-0.67,0,13.42,4
71.440208,71.83976,72.918564,73.248192,73.298134,73.517891,0.15,0,2.91,5
71.83976,72.918564,73.248192,73.298134,73.517891,73.627762,-3.49,0,2.49,1
67.314819,68.44355,71.050644,71.96962,74.097237,75.835304,-1.2,2,12.66,3
84.91861,87.576683,89.005653,90.554535,92.453156,92.952797,-1.87,2,9.46,2
88.26619,89.345406,90.54454,90.714417,90.824333,91.134109,-1.61,0,3.25,2
79.690002,79.919998,80.5,82.050003,82.650002,84.629997,-1.45,1,6.2,3
46.400002,48.740002,53.869999,56.419998,59.0,62.68,1.52,0,35.09,7
48.740002,53.869999,56.419998,59.0,62.68,63.630001,-6.71,1,30.55,0
49.34,52.07,54.490002,56.049999,57.0,57.790001,-7.46,2,17.13,0
48.040001,49.709999,52.380001,52.639999,53.279999,55.279999,6.3,0,15.07,10
49.709999,52.380001,52.639999,53.279999,55.279999,58.759998,-0.58,0,18.21,4
51.02,52.75,55.380001,55.41,57.07,58.290001,1.46,0,14.25,7
52.75,55.380001,55.41,57.07,58.290001,59.139999,-0.17,0,12.11,4
63.110001,63.220001,64.43,64.690002,64.889999,65.339996,-0.35,2,3.53,4
54.23,55.740002,56.889999,56.970001,57.400002,57.52,-3.49,3,6.07,1
56.630001,57.400002,59.200001,59.400002,59.43,62.299999,0.95,0,10.01,7
57.400002,59.200001,59.400002,59.43,62.299999,62.889999,-0.65,1,9.56,4
57.689999,59.860001,62.830002,62.970001,63.09,64.580002,0.25,0,11.94,5
59.860001,62.830002,62.970001,63.09,64.580002,64.739998,-2.15,0,8.15,2
52.169998,52.52,52.740002,54.529999,54.689999,55.25,0.34,1,5.9,6
52.52,52.740002,54.529999,54.689999,55.25,55.439999,1.28,0,5.56,7
52.740002,54.529999,54.689999,55.25,55.439999,56.150002,-0.66,4,6.47,4
50.810001,51.970001,52.130001,55.790001,56.139999,56.419998,-0.19,1,11.04,4
46.349998,47.310001,47.790001,48.389999,48.799999,48.880001,-3.76,4,5.46,0
48.610001,49.75,50.759998,50.830002,51.009998,51.099998,-1.31,1,5.12,3
68.518303,68.990799,70.357391,70.982536,72.312813,74.362671,-0.09,0,8.53,4
70.437332,71.469536,72.676216,73.272278,74.071877,75.482071,0.1,0,7.16,5
71.469536,72.676216,73.272278,74.071877,75.482071,75.554779,-1.16,0,5.72,3
71.08429,71.738518,72.59626,73.533981,73.977394,74.348099,-0.07,1,4.59,4
73.991928,75.489349,76.129036,76.732376,77.335693,79.043922,0.52,1,6.83,6
75.489349,76.129036,76.732376,77.335693,79.043922,79.451004,1.56,0,5.25,7
76.129036,76.732376,77.335693,79.043922,79.451004,80.686745,-0.4,0,5.99,4
82.394348,82.700745,82.977966,83.568893,85.618935,85.640793,1.24,0,3.94,7
82.700745,82.977966,83.568893,85.618935,85.640793,86.70594,-0.5,0,4.84,4
69.432793,70.311722,71.91568,71.974289,71.981613,72.699379,-1.73,2,4.7,2
74.457176,74.508438,78.807701,79.093346,79.562096,81.2686,-2.55,1,9.15,1
71.835144,72.574265,72.64817,73.320778,73.498177,73.993385,1.63,2,3.0,8
72.574265,72.64817,73.320778,73.498177,73.993385,75.198143,0.19,1,3.62,5
72.64817,73.320778,73.498177,73.993385,75.198143,75.338593,0.35,0,3.7,6
73.320778,73.498177,73.993385,75.198143,75.338593,75.604675,-0.94,0,3.11,3
49.019127,49.546612,50.142914,51.6031,53.881279,53.911865,1.02,0,9.98,7
49.546612,50.142914,51.6031,53.881279,53.911865,54.462284,-0.83,1,9.92,3
53.950092,54.39349,54.806309,55.593731,56.128872,56.388802,0.85,0,4.52,7
54.39349,54.806309,55.593731,56.128872,56.388802,56.870445,-0.87,4,4.55,3
56.411736,57.0998,57.902496,62.099556,63.995499,64.026085,-1.42,2,13.5,3
60.351372,61.435719,61.954647,62.016605,62.52005,62.783375,0.81,0,4.03,7
61.435719,61.954647,62.016605,62.52005,62.783375,63.294594,-0.76,0,3.03,4
53.971561,55.300404,55.701424,56.047382,56.086708,57.250423,3.3,2,6.08,9
55.300404,55.701424,56.047382,56.086708,57.250423,59.137539,1.9,1,6.94,8
55.701424,56.047382,56.086708,57.250423,59.137539,60.26194,0.14,0,8.19,5
56.047382,56.086708,57.250423,59.137539,60.26194,60.348434,-0.95,1,7.67,3
57.667141,57.863739,58.830887,58.917377,59.459934,59.986736,-0.73,0,4.02,4
57.671238,58.37648,58.542877,59.295685,59.834499,59.92168,-0.83,6,3.9,3
59.42244,59.94545,60.682365,61.181595,61.775906,62.338512,0.42,0,4.91,6
59.94545,60.682365,61.181595,61.775906,62.338512,62.600014,-3.09,0,4.43,1
52.766258,53.043594,53.439789,54.826511,55.22271,57.00563,-1.5,0,8.03,3
49.447666,49.983055,50.694248,52.140598,54.537868,54.785587,-0.69,0,10.8,4
51.362175,51.386395,52.451385,53.153324,53.443779,53.782654,0.27,1,4.71,6
51.386395,52.451385,53.153324,53.443779,53.782654,53.927872,1.05,0,4.95,7
52.451385,53.153324,53.443779,53.782654,53.927872,54.492657,-0.24,0,3.89,4
54.050503,54.65324,55.549202,55.598072,55.850571,56.510307,-0.78,0,4.55,4
54.311153,54.636951,55.027912,55.247829,56.070477,56.200798,-0.68,0,3.48,4
51.289341,51.533699,52.177151,52.796177,54.026085,54.636951,1.49,0,6.53,7
51.533699,52.177151,52.796177,54.026085,54.636951,55.451462,-1.62,1,7.6,2
50.716095,50.95451,52.006802,52.606949,53.034451,53.683922,0.08,0,5.85,5
50.95451,52.006802,52.606949,53.034451,53.683922,53.725018,-0.18,0,5.44,4
51.916378,52.376762,53.157768,53.609924,53.757896,53.774361,-2.22,1,3.58,2
60.413605,61.101925,61.631397,62.549164,62.796261,63.281609,1.84,0,4.75,8
61.101925,61.631397,62.549164,62.796261,63.281609,64.446465,-1.47,0,5.47,3
